energy,tempo,instrumentalness,acousticness,danceability,valence,label
0.829,126.978,0.253,8.67e-05,0.793,0.273,Kinetik
0.788,127.521,1.07e-06,0.126,0.753,0.964,Kinetik
0.788,127.521,1.07e-06,0.126,0.753,0.964,Kinetik
0.801,127.994,0.0,0.247,0.671,0.473,Kinetik
0.801,127.994,0.0,0.247,0.671,0.473,Kinetik
0.801,127.994,0.0,0.247,0.671,0.473,Kinetik
0.801,127.994,0.0,0.247,0.671,0.473,Kinetik
0.801,127.994,0.0,0.247,0.671,0.473,Kinetik
0.92,135.027,0.27,0.301,0.686,0.225,Kinetik
0.782,137.453,4.19e-06,0.12,0.665,0.731,Kinetik
0.868,138.923,0.00221,0.411,0.757,0.815,Kinetik
0.762,128.111,0.0286,0.462,0.691,0.957,Kinetik
0.755,100.008,5.37e-06,0.304,0.81,0.649,Kinetik
0.751,104.034,0.0,0.197,0.713,0.602,Kinetik
0.806,123.51,0.171,0.124,0.766,0.76,Kinetik
0.79,120.02,0.000226,0.008,0.701,0.566,Kinetik
0.754,126.206,3.53e-06,0.0234,0.658,0.773,Kinetik
0.839,103.006,0.0,0.129,0.651,0.869,Kinetik
0.892,135.309,2.85e-06,0.00465,0.651,0.962,Kinetik
0.83,102.8,0.0112,0.613,0.808,0.909,Kinetik
0.813,133.696,0.0,0.691,0.773,0.921,Kinetik
0.766,110.011,6.34e-06,0.000761,0.652,0.641,Kinetik
0.882,107.933,2.59e-06,0.0675,0.766,0.547,Kinetik
0.836,113.375,0.0,0.0804,0.743,0.82,Kinetik
0.961,104.054,1.31e-05,0.00558,0.671,0.922,Kinetik
0.978,116.169,0.453,0.000321,0.754,0.89,Kinetik
0.792,133.451,1.21e-06,0.142,0.701,0.9,Kinetik
0.839,135.997,0.00049,0.0195,0.922,0.977,Kinetik
0.809,134.053,1.62e-06,0.178,0.708,0.625,Kinetik
0.896,115.4,0.0201,0.382,0.67,0.787,Kinetik
0.926,115.753,0.00174,0.0486,0.687,0.58,Kinetik
0.801,133.769,0.0,0.123,0.651,0.776,Kinetik
0.885,132.033,0.0223,0.00964,0.666,0.827,Kinetik
0.823,120.018,0.427,0.0133,0.744,0.962,Kinetik
0.888,134.065,0.000218,0.54,0.769,0.949,Kinetik
0.773,114.714,9.82e-05,0.0238,0.704,0.791,Kinetik
0.961,104.054,1.3e-05,0.00576,0.672,0.922,Kinetik
0.848,113.381,0.0,0.0781,0.74,0.802,Kinetik
0.78,112.68,0.0334,0.0195,0.652,0.656,Kinetik
0.891,127.636,0.000304,0.0879,0.73,0.64,Kinetik
0.867,124.604,0.33,0.381,0.676,0.888,Kinetik
0.855,102.001,3.22e-06,0.0358,0.673,0.471,Kinetik
0.882,107.932,2.3e-06,0.0674,0.766,0.544,Kinetik
0.83,118.005,1.7e-06,0.0138,0.663,0.586,Kinetik
0.805,132.005,0.0558,0.0134,0.68,0.865,Kinetik
0.851,105.036,0.0,0.000405,0.706,0.876,Kinetik
0.776,115.443,1.57e-05,0.573,0.688,0.353,Kinetik
0.924,121.985,0.0,0.121,0.765,0.918,Kinetik
0.761,120.061,0.00129,0.000482,0.742,0.623,Kinetik
0.895,120.144,0.0851,0.16,0.661,0.854,Kinetik
0.857,125.218,1.26e-06,0.0754,0.785,0.913,Kinetik
0.833,125.176,0.0,0.0327,0.678,0.63,Kinetik
0.784,101.002,0.0,0.0308,0.742,0.65,Kinetik
0.778,119.971,0.0,0.149,0.665,0.852,Kinetik
0.778,119.971,0.0,0.149,0.665,0.852,Kinetik
0.931,136.822,0.00267,0.0933,0.707,0.702,Kinetik
0.795,123.029,4.84e-05,0.0874,0.749,0.7,Kinetik
0.793,139.855,0.00158,0.0937,0.691,0.736,Kinetik
0.973,105.029,0.0,0.0124,0.674,0.802,Kinetik
0.864,123.82,0.433,0.0159,0.67,0.915,Kinetik
0.824,137.27,0.000194,0.15,0.759,0.96,Kinetik
0.943,128.008,0.0,0.00832,0.675,0.664,Kinetik
0.899,125.962,0.0,0.495,0.711,0.901,Kinetik
0.857,114.001,0.0,0.0391,0.731,0.549,Kinetik
0.878,101.984,0.0,0.263,0.699,0.874,Kinetik
0.929,129.465,0.0,0.127,0.657,0.65,Kinetik
0.766,110.011,6.34e-06,0.000761,0.652,0.641,Kinetik
0.884,124.04,0.00304,0.000408,0.68,0.827,Kinetik
0.882,107.933,2.59e-06,0.0675,0.766,0.547,Kinetik
0.836,113.375,0.0,0.0804,0.743,0.82,Kinetik
0.857,131.959,6.71e-06,0.0191,0.668,0.748,Kinetik
0.961,104.054,1.31e-05,0.00558,0.671,0.922,Kinetik
0.818,119.965,4.87e-06,0.00647,0.695,0.916,Kinetik
0.978,116.169,0.453,0.000321,0.754,0.89,Kinetik
0.792,133.451,1.21e-06,0.142,0.701,0.9,Kinetik
0.839,135.997,0.00049,0.0195,0.922,0.977,Kinetik
0.809,134.053,1.62e-06,0.178,0.708,0.625,Kinetik
0.805,128.181,0.168,0.132,0.762,0.345,Kinetik
0.926,115.753,0.00174,0.0486,0.687,0.58,Kinetik
0.896,115.4,0.0201,0.382,0.67,0.787,Kinetik
0.801,133.769,0.0,0.123,0.651,0.776,Kinetik
0.792,107.992,0.261,0.00608,0.652,0.484,Kinetik
0.823,120.018,0.427,0.0133,0.744,0.962,Kinetik
0.888,134.065,0.000218,0.54,0.769,0.949,Kinetik
0.885,132.033,0.0223,0.00964,0.666,0.827,Kinetik
0.848,113.381,0.0,0.0781,0.74,0.802,Kinetik
0.961,104.054,1.3e-05,0.00576,0.672,0.922,Kinetik
0.773,114.714,9.82e-05,0.0238,0.704,0.791,Kinetik
0.78,112.68,0.0334,0.0195,0.652,0.656,Kinetik
0.891,127.636,0.000304,0.0879,0.73,0.64,Kinetik
0.855,102.001,3.22e-06,0.0358,0.673,0.471,Kinetik
0.867,124.604,0.33,0.381,0.676,0.888,Kinetik
0.83,118.005,1.7e-06,0.0138,0.663,0.586,Kinetik
0.775,139.962,0.0,0.169,0.657,0.543,Kinetik
0.882,107.932,2.3e-06,0.0674,0.766,0.544,Kinetik
0.789,124.001,0.000732,0.00625,0.698,0.844,Kinetik
0.804,127.893,3.48e-05,0.0428,0.692,0.959,Kinetik
0.776,115.443,1.57e-05,0.573,0.688,0.353,Kinetik
0.821,118.042,0.0,0.00964,0.699,0.909,Kinetik
0.833,125.176,0.0,0.0327,0.678,0.63,Kinetik
0.973,105.029,0.0,0.0124,0.674,0.802,Kinetik
0.947,122.365,0.000396,0.116,0.695,0.4,Kinetik
0.761,120.061,0.00129,0.000482,0.742,0.623,Kinetik
0.92,114.16,2.03e-05,0.0148,0.752,0.744,Kinetik
0.898,116.204,0.0899,0.299,0.771,0.961,Kinetik
0.901,125.115,1.03e-05,0.145,0.689,0.651,Kinetik
0.888,124.996,0.0,0.0353,0.694,0.691,Kinetik
0.897,119.97,2.72e-05,0.00957,0.751,0.483,Kinetik
0.897,119.97,2.72e-05,0.00957,0.751,0.483,Kinetik
0.844,113.005,0.000633,0.292,0.801,0.871,Kinetik
0.8,122.396,0.037,0.0332,0.706,0.725,Kinetik
0.937,137.156,0.0,0.0319,0.78,0.935,Kinetik
0.81,111.58,8.58e-06,0.408,0.669,0.966,Kinetik
0.755,138.518,0.00459,0.0547,0.753,0.949,Kinetik
0.76,109.939,3.12e-05,0.582,0.7,0.691,Kinetik
0.81,119.883,2.42e-06,0.687,0.772,0.971,Kinetik
0.957,103.892,0.00143,0.0655,0.755,0.793,Kinetik
0.928,112.993,0.000125,0.0901,0.685,0.882,Kinetik
0.809,134.053,1.62e-06,0.178,0.708,0.625,Kinetik
0.863,104.893,0.00267,0.0636,0.689,0.89,Kinetik
0.831,120.057,0.000839,0.0253,0.724,0.942,Kinetik
0.785,123.029,0.0506,0.000139,0.706,0.893,Kinetik
0.834,136.776,0.0401,0.00215,0.783,0.971,Kinetik
0.874,114.445,6.15e-05,0.144,0.754,0.682,Kinetik
0.842,110.412,0.0,0.142,0.774,0.798,Kinetik
0.832,137.87,7.5e-05,0.14,0.676,0.83,Kinetik
0.934,135.341,0.0017,0.303,0.659,0.844,Kinetik
0.782,125.012,0.000127,0.691,0.74,0.934,Kinetik
0.868,119.98,9.23e-05,0.00206,0.713,0.641,Kinetik
0.875,133.897,0.0,0.288,0.666,0.688,Kinetik
0.924,113.979,0.00308,0.00529,0.757,0.725,Kinetik
0.816,122.415,0.0175,0.0294,0.708,0.749,Kinetik
0.754,126.894,0.0,0.146,0.657,0.252,Kinetik
0.817,106.178,0.0,0.675,0.758,0.965,Kinetik
0.812,138.185,0.000763,0.0164,0.699,0.662,Kinetik
0.839,113.186,0.00209,0.159,0.709,0.864,Kinetik
0.794,105.042,0.000332,0.314,0.746,0.68,Kinetik
0.925,118.699,0.0,0.0226,0.704,0.813,Kinetik
0.931,104.983,0.11,0.0157,0.657,0.493,Kinetik
0.787,127.933,0.0,0.0544,0.765,0.477,Kinetik
0.832,114.038,1.35e-06,0.418,0.835,0.901,Kinetik
0.768,114.898,6.15e-05,0.12,0.764,0.853,Kinetik
0.779,102.02,5.03e-06,0.413,0.741,0.51,Kinetik
0.816,124.932,1.05e-05,0.0889,0.659,0.874,Kinetik
0.859,108.344,0.000921,0.153,0.852,0.914,Kinetik
0.854,119.562,0.137,0.467,0.658,0.516,Kinetik
0.888,120.048,0.0,0.458,0.701,0.808,Kinetik
0.797,104.488,0.0,0.486,0.764,0.977,Kinetik
0.755,114.978,2.47e-06,0.428,0.839,0.97,Kinetik
0.915,101.051,0.00793,0.00193,0.682,0.789,Kinetik
0.776,111.998,0.0,0.318,0.826,0.703,Kinetik
0.819,116.019,0.00132,0.536,0.75,0.689,Kinetik
0.868,124.032,0.000638,0.0102,0.705,0.355,Kinetik
0.95,105.055,3.92e-06,0.504,0.747,0.656,Kinetik
0.868,120.124,6.38e-05,0.098,0.716,0.69,Kinetik
0.94,109.591,7.27e-05,0.3,0.826,0.484,Kinetik
0.852,124.019,0.0733,0.00317,0.743,0.56,Kinetik
0.944,120.006,0.00016,0.127,0.776,0.702,Kinetik
0.918,117.751,0.109,0.169,0.703,0.775,Kinetik
0.852,108.514,0.000386,0.0551,0.708,0.722,Kinetik
0.762,120.363,0.000124,0.432,0.813,0.772,Kinetik
0.953,108.243,0.0,0.038,0.705,0.633,Kinetik
0.857,102.998,4.99e-05,0.0519,0.798,0.581,Kinetik
0.807,103.053,4.79e-06,0.0741,0.825,0.816,Kinetik
0.8,128.022,0.0,0.066,0.756,0.718,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.815,102.218,0.00117,0.228,0.749,0.866,Kinetik
0.85,122.666,0.0067,0.0118,0.876,0.962,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.815,102.218,0.00117,0.228,0.749,0.866,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.758,115.977,0.0,0.0433,0.772,0.654,Kinetik
0.907,121.048,0.0,0.101,0.839,0.737,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.781,100.01,0.000154,0.122,0.844,0.734,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.856,120.049,0.0,0.116,0.78,0.712,Kinetik
0.939,121.001,0.0,0.0347,0.73,0.939,Kinetik
0.878,100.024,6.4e-05,0.0682,0.736,0.662,Kinetik
0.878,100.024,6.4e-05,0.0682,0.736,0.662,Kinetik
0.79,129.988,2.73e-06,0.109,0.762,0.748,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.753,114.983,6.13e-06,0.0148,0.821,0.364,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.856,123.031,0.0,0.0824,0.748,0.927,Kinetik
0.916,116.009,7.63e-06,0.312,0.81,0.794,Kinetik
0.917,130.04,0.0,0.078,0.699,0.889,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.891,124.981,0.0146,0.00175,0.718,0.828,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.917,130.04,0.0,0.0773,0.7,0.888,Kinetik
0.897,116.019,4.72e-06,0.117,0.819,0.805,Kinetik
0.862,128.032,0.0014,0.00757,0.685,0.884,Kinetik
0.766,130.001,6.98e-05,0.00776,0.762,0.442,Kinetik
0.804,104.822,0.0,0.0231,0.743,0.425,Kinetik
0.863,122.03,0.0,0.408,0.806,0.928,Kinetik
0.915,100.003,0.000275,0.079,0.686,0.743,Kinetik
0.915,100.003,0.000275,0.079,0.686,0.743,Kinetik
0.915,100.003,0.000275,0.079,0.686,0.743,Kinetik
0.773,120.007,0.0,0.053,0.721,0.75,Kinetik
0.896,130.067,0.0,0.0866,0.701,0.896,Kinetik
0.769,138.001,6.84e-06,0.0776,0.665,0.76,Kinetik
0.789,101.037,0.0,0.121,0.831,0.826,Kinetik
0.87,126.047,0.0,0.0143,0.887,0.837,Kinetik
0.789,101.037,0.0,0.121,0.831,0.826,Kinetik
0.815,122.959,6.18e-06,0.127,0.871,0.823,Kinetik
0.799,122.018,0.417,0.0357,0.705,0.658,Kinetik
0.756,121.737,3.75e-06,0.298,0.704,0.461,Kinetik
0.826,104.701,0.0,0.017,0.666,0.343,Kinetik
0.874,128.02,0.0,0.17,0.705,0.788,Kinetik
0.821,110.078,0.0,0.732,0.751,0.827,Kinetik
0.874,128.02,0.0,0.17,0.705,0.788,Kinetik
0.874,128.02,0.0,0.17,0.705,0.788,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.788,126.016,0.000198,0.117,0.918,0.956,Kinetik
0.855,101.067,0.0,0.0453,0.835,0.867,Kinetik
0.843,104.992,7.03e-06,0.0204,0.772,0.822,Kinetik
0.808,105.027,0.000289,0.0846,0.786,0.609,Kinetik
0.766,130.001,6.98e-05,0.00776,0.762,0.442,Kinetik
0.875,125.063,0.00192,0.0838,0.806,0.917,Kinetik
0.893,119.925,0.0,0.182,0.878,0.682,Kinetik
0.896,132.674,0.0,0.0607,0.703,0.943,Kinetik
0.832,115.029,4.83e-06,0.0558,0.845,0.773,Kinetik
0.893,119.925,0.0,0.182,0.878,0.682,Kinetik
0.835,116.991,2.94e-06,0.226,0.701,0.76,Kinetik
0.931,118.069,0.0,0.111,0.726,0.574,Kinetik
0.756,120.024,0.0,0.0999,0.85,0.896,Kinetik
0.8,103.618,0.0,0.141,0.675,0.834,Kinetik
0.931,118.069,0.0,0.111,0.726,0.574,Kinetik
0.795,135.978,0.0,0.0887,0.653,0.803,Kinetik
0.952,105.981,2.51e-06,0.0203,0.713,0.571,Kinetik
0.768,107.971,0.000119,0.0851,0.863,0.673,Kinetik
0.768,107.971,0.000119,0.0851,0.863,0.673,Kinetik
0.931,100.17,4.23e-06,0.0842,0.767,0.878,Kinetik
0.904,113.107,0.0,0.192,0.661,0.735,Kinetik
0.937,137.156,0.0,0.0319,0.78,0.935,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.754,104.987,0.0,0.214,0.667,0.693,Kinetik
0.901,126.044,0.00582,0.0755,0.863,0.599,Kinetik
0.831,133.424,2.59e-06,0.0367,0.84,0.884,Kinetik
0.777,126.335,0.0,0.168,0.693,0.626,Kinetik
0.819,101.968,0.000354,0.0261,0.891,0.768,Kinetik
0.888,119.018,0.00967,0.12,0.675,0.526,Kinetik
0.856,109.029,0.000223,0.0346,0.91,0.771,Kinetik
0.809,101.965,0.0013,0.208,0.73,0.825,Kinetik
0.789,125.071,2.41e-05,0.0028,0.843,0.571,Kinetik
0.877,120.015,0.0,0.0674,0.799,0.706,Kinetik
0.817,102.014,0.000311,0.0272,0.903,0.732,Kinetik
0.808,105.029,0.000289,0.0846,0.786,0.608,Kinetik
0.825,102.047,0.0,0.397,0.848,0.803,Kinetik
0.969,135.015,0.000688,0.0772,0.702,0.967,Kinetik
0.77,135.018,0.0,0.109,0.736,0.837,Kinetik
0.853,115.052,0.0,0.104,0.799,0.97,Kinetik
0.785,127.017,0.0,0.331,0.721,0.887,Kinetik
0.857,102.998,4.99e-05,0.0519,0.798,0.581,Kinetik
0.807,103.053,4.79e-06,0.0741,0.825,0.816,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.8,128.022,0.0,0.066,0.756,0.718,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.85,122.666,0.0067,0.0118,0.876,0.962,Kinetik
0.815,102.218,0.00117,0.228,0.749,0.866,Kinetik
0.815,102.218,0.00117,0.228,0.749,0.866,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.758,115.977,0.0,0.0433,0.772,0.654,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.817,101.988,0.000141,0.0254,0.904,0.753,Kinetik
0.907,121.048,0.0,0.101,0.839,0.737,Kinetik
0.781,100.01,0.000154,0.122,0.844,0.734,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.856,120.049,0.0,0.116,0.78,0.712,Kinetik
0.878,100.024,6.4e-05,0.0682,0.736,0.662,Kinetik
0.878,100.024,6.4e-05,0.0682,0.736,0.662,Kinetik
0.878,124.994,0.00329,0.0754,0.805,0.922,Kinetik
0.939,121.001,0.0,0.0347,0.73,0.939,Kinetik
0.79,129.988,2.73e-06,0.109,0.762,0.748,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.843,105.016,0.0,0.127,0.759,0.56,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.753,114.983,6.13e-06,0.0148,0.821,0.364,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.916,116.009,7.63e-06,0.312,0.81,0.794,Kinetik
0.856,123.031,0.0,0.0824,0.748,0.927,Kinetik
0.897,116.019,4.72e-06,0.117,0.819,0.805,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.917,130.04,0.0,0.078,0.699,0.889,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.858,105.0,2.95e-06,0.405,0.787,0.814,Kinetik
0.891,124.981,0.0146,0.00175,0.718,0.828,Kinetik
0.917,130.04,0.0,0.0773,0.7,0.888,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.862,128.032,0.0014,0.00757,0.685,0.884,Kinetik
0.766,130.001,6.98e-05,0.00776,0.762,0.442,Kinetik
0.804,104.822,0.0,0.0231,0.743,0.425,Kinetik
0.915,100.003,0.000275,0.079,0.686,0.743,Kinetik
0.915,100.003,0.000275,0.079,0.686,0.743,Kinetik
0.915,100.003,0.000275,0.079,0.686,0.743,Kinetik
0.773,120.007,0.0,0.053,0.721,0.75,Kinetik
0.896,130.067,0.0,0.0866,0.701,0.896,Kinetik
0.769,138.001,6.84e-06,0.0776,0.665,0.76,Kinetik
0.789,101.037,0.0,0.121,0.831,0.826,Kinetik
0.87,126.047,0.0,0.0143,0.887,0.837,Kinetik
0.789,101.037,0.0,0.121,0.831,0.826,Kinetik
0.815,122.959,6.18e-06,0.127,0.871,0.823,Kinetik
0.799,122.018,0.417,0.0357,0.705,0.658,Kinetik
0.756,121.737,3.75e-06,0.298,0.704,0.461,Kinetik
0.788,126.016,0.000198,0.117,0.918,0.956,Kinetik
0.826,104.701,0.0,0.017,0.666,0.343,Kinetik
0.821,110.078,0.0,0.732,0.751,0.827,Kinetik
0.874,128.02,0.0,0.17,0.705,0.788,Kinetik
0.874,128.02,0.0,0.17,0.705,0.788,Kinetik
0.874,128.02,0.0,0.17,0.705,0.788,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.792,106.015,0.0,0.028,0.755,0.842,Kinetik
0.808,105.027,0.000289,0.0846,0.786,0.609,Kinetik
0.766,130.001,6.98e-05,0.00776,0.762,0.442,Kinetik
0.875,125.063,0.00192,0.0838,0.806,0.917,Kinetik
0.832,115.029,4.83e-06,0.0558,0.845,0.773,Kinetik
0.893,119.925,0.0,0.182,0.878,0.682,Kinetik
0.855,101.067,0.0,0.0453,0.835,0.867,Kinetik
0.893,119.925,0.0,0.182,0.878,0.682,Kinetik
0.843,104.992,7.03e-06,0.0204,0.772,0.822,Kinetik
0.756,120.024,0.0,0.0999,0.85,0.896,Kinetik
0.768,107.971,0.000119,0.0851,0.863,0.673,Kinetik
0.835,116.991,2.94e-06,0.226,0.701,0.76,Kinetik
0.931,118.069,0.0,0.111,0.726,0.574,Kinetik
0.931,118.069,0.0,0.111,0.726,0.574,Kinetik
0.819,101.968,0.000354,0.0261,0.891,0.768,Kinetik
0.856,126.108,0.0,0.0493,0.689,0.706,Kinetik
0.856,109.029,0.000223,0.0346,0.91,0.771,Kinetik
0.952,105.981,2.51e-06,0.0203,0.713,0.571,Kinetik
0.809,101.965,0.0013,0.208,0.73,0.825,Kinetik
0.754,104.987,0.0,0.214,0.667,0.693,Kinetik
0.789,125.071,2.41e-05,0.0028,0.843,0.571,Kinetik
0.768,107.971,0.000119,0.0851,0.863,0.673,Kinetik
0.904,113.107,0.0,0.192,0.661,0.735,Kinetik
0.888,119.018,0.00967,0.12,0.675,0.526,Kinetik
0.817,102.014,0.000311,0.0272,0.903,0.732,Kinetik
0.77,135.018,0.0,0.109,0.736,0.837,Kinetik
0.808,105.029,0.000289,0.0846,0.786,0.608,Kinetik
0.785,127.017,0.0,0.331,0.721,0.887,Kinetik
0.877,120.015,0.0,0.0674,0.799,0.706,Kinetik
0.825,102.047,0.0,0.397,0.848,0.803,Kinetik
0.878,112.987,0.00052,0.0509,0.868,0.899,Kinetik
0.827,111.957,5.27e-06,0.0689,0.754,0.67,Kinetik
0.927,129.978,0.00331,0.283,0.922,0.796,Kinetik
0.856,123.031,0.0,0.0824,0.748,0.927,Kinetik
0.899,128.05,1.14e-06,0.222,0.77,0.851,Kinetik
0.969,135.015,0.000688,0.0772,0.702,0.967,Kinetik
0.804,104.823,0.0,0.0231,0.744,0.426,Kinetik
0.772,117.941,0.0,0.039,0.751,0.923,Kinetik
0.844,123.014,0.0,0.062,0.746,0.934,Kinetik
0.853,115.052,0.0,0.104,0.799,0.97,Kinetik
0.825,120.079,4.8e-06,0.109,0.869,0.797,Kinetik
0.842,105.059,0.0,0.101,0.759,0.584,Kinetik
0.883,101.983,0.0,0.284,0.68,0.834,Kinetik
0.752,126.983,0.178,0.00753,0.691,0.0465,Kinetik
0.789,105.009,1.08e-05,0.191,0.81,0.77,Kinetik
0.803,126.016,0.000275,0.116,0.913,0.947,Kinetik
0.851,110.005,0.00143,0.0809,0.893,0.837,Kinetik
0.827,103.944,0.0,0.0734,0.704,0.745,Kinetik
0.758,105.951,0.0,0.324,0.865,0.686,Kinetik
0.804,104.823,0.0,0.0231,0.744,0.426,Kinetik
0.806,117.974,0.126,0.00519,0.887,0.777,Kinetik
0.766,128.019,0.00186,0.108,0.957,0.515,Kinetik
0.892,124.98,0.0145,0.00175,0.718,0.828,Kinetik
0.829,106.004,0.0,0.22,0.856,0.723,Kinetik
0.893,104.007,0.0,0.0748,0.664,0.773,Kinetik
0.952,105.981,2.51e-06,0.0203,0.713,0.571,Kinetik
0.756,100.07,0.000685,0.362,0.725,0.828,Kinetik
0.756,122.905,0.0,0.132,0.889,0.918,Kinetik
0.752,106.97,0.0,0.116,0.747,0.512,Kinetik
0.878,100.025,6.39e-05,0.069,0.736,0.663,Kinetik
0.829,118.0,0.0028,0.0329,0.876,0.825,Kinetik
0.821,127.003,1.31e-06,0.424,0.743,0.926,Kinetik
0.81,119.883,2.42e-06,0.687,0.772,0.971,Kinetik
0.927,119.494,3.22e-06,0.173,0.754,0.975,Kinetik
0.86,110.179,0.0,0.213,0.672,0.847,Kinetik
0.871,122.395,0.0,0.466,0.736,0.967,Kinetik
0.868,138.923,0.00221,0.411,0.757,0.815,Kinetik
